"col0","col1","col2","col3","col4"
"(unnamed class/struct/union)","addr","xfrm_address_t",0,false
"(unnamed class/struct/union)","addr","nand_op_parser_addr_constraints",0,false
"(unnamed class/struct/union)","addr","nand_op_addr_instr",0,false
"(unnamed class/struct/union)","addr","in6_addr",0,false
"(unnamed class/struct/union)","addr","in6_addr[]",0,false
"(unnamed class/struct/union)","addr","mptcp_addr_info",0,false
"(unnamed class/struct/union)","mods","static_call_mod *",0,false
"(unnamed class/struct/union)","type","const char *",8,false
"(unnamed class/struct/union)","type","unsigned char",0,false
"(unnamed class/struct/union)","type","char *",0,false
"(unnamed class/struct/union)","type","unsigned char *",0,false
"(unnamed class/struct/union)","type","int",0,false
"(unnamed class/struct/union)","type","int",12,false
"(unnamed class/struct/union)","type","int",16,false
"(unnamed class/struct/union)","type","unsigned int",0,false
"(unnamed class/struct/union)","type","unsigned long",0,false
"(unnamed class/struct/union)","type","unsigned int *",0,false
"(unnamed class/struct/union)","type","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","type","(unnamed class/struct/union)",60,false
"(unnamed class/struct/union)","type","u16",8,false
"(unnamed class/struct/union)","type","u64 *",0,false
"(unnamed class/struct/union)","type","__be16",0,false
"(unnamed class/struct/union)","type","__be16",20,false
"(unnamed class/struct/union)","type","__le32",0,false
"(unnamed class/struct/union)","type","__le32",8,false
"(unnamed class/struct/union)","type","__le16",7,false
"(unnamed class/struct/union)","type","__le16",8,false
"(unnamed class/struct/union)","type","__le16",9,false
"(unnamed class/struct/union)","type","u32",0,false
"(unnamed class/struct/union)","type","u8",0,false
"(unnamed class/struct/union)","type","u8",1,false
"(unnamed class/struct/union)","type","u8",2,false
"(unnamed class/struct/union)","type","u8",16,false
"(unnamed class/struct/union)","type","u8",26,false
"(unnamed class/struct/union)","type","u64",0,false
"(unnamed class/struct/union)","type","__u32",0,false
"(unnamed class/struct/union)","type","__u32",4,false
"(unnamed class/struct/union)","type","__u32",8,false
"(unnamed class/struct/union)","type","__u8",0,false
"(unnamed class/struct/union)","type","__u8",1,false
"(unnamed class/struct/union)","type","__u8",2,false
"(unnamed class/struct/union)","type","__u8",16,false
"(unnamed class/struct/union)","type","timespec_type",4,false
"(unnamed class/struct/union)","type","u_char",0,false
"(unnamed class/struct/union)","type","bpf_prog_type",64,false
"(unnamed class/struct/union)","type","key_type *",16,false
"(unnamed class/struct/union)","type","const btf_type *",16,false
"(unnamed class/struct/union)","type","bpf_dynptr_type",0,false
"(unnamed class/struct/union)","type","bpf_iter_task_type",0,false
"(unnamed class/struct/union)","type","maple_type",20,false
"(unnamed class/struct/union)","type","maple_type",36,false
"(unnamed class/struct/union)","type","_cache_type",0,false
"(unnamed class/struct/union)","type","acpi_object_integer *",0,false
"(unnamed class/struct/union)","type","counter_event *",0,false
"(unnamed class/struct/union)","type","drm_stat_type",4,false
"(unnamed class/struct/union)","type","drm_stat_type",8,false
"(unnamed class/struct/union)","type","drm_dp_dual_mode_type",0,false
"(unnamed class/struct/union)","type","hdmi_infoframe_type",0,false
"(unnamed class/struct/union)","type","intel_backlight_type",12,false
"(unnamed class/struct/union)","type","acpi_object_type",0,false
"(unnamed class/struct/union)","type","ir_raw_event *",0,false
"(unnamed class/struct/union)","type","uint8",2,false
"(unnamed class/struct/union)","type","uint8",3,false
"(unnamed class/struct/union)","type","SVGAGBCursorType",0,false
"(unnamed class/struct/union)","type","SVGA3dFrameUpdateType",20,false
"(unnamed class/struct/union)","type","SVGAOTableType",0,false
"(unnamed class/struct/union)","type","SVGA3dQueryTypeUint8",0,false
"(unnamed class/struct/union)","type","SVGA3dQueryType",4,false
"(unnamed class/struct/union)","type","SVGA3dShaderType",0,false
"(unnamed class/struct/union)","type","SVGA3dShaderType",4,false
"(unnamed class/struct/union)","type","SVGA3dShaderType",8,false
"(unnamed class/struct/union)","type","SVGA3dLightType",0,false
"(unnamed class/struct/union)","type","SVGA3dTransformType",4,false
"(unnamed class/struct/union)","type","SVGA3dDeclType",0,false
"(unnamed class/struct/union)","type","SVGA3dRenderTargetType",4,false
"(unnamed class/struct/union)","type","iio_event_data *",0,false
"(unnamed class/struct/union)","type","lirc_scancode *",0,false
"(unnamed class/struct/union)","type","rmi4_attn_data *",0,false
"(unnamed class/struct/union)","type","dm_uevent_type",0,false
"(unnamed class/struct/union)","type","flexcop_device_type_t",0,false
"(unnamed class/struct/union)","type","htt_tx_done *",0,false
"(unnamed class/struct/union)","type","htt_q_depth_type",36,false
"(unnamed class/struct/union)","type","aer_err_source *",0,false
"(unnamed class/struct/union)","type","usb_request **",0,false
"(unnamed class/struct/union)","type","fs32",0,false
"(unnamed class/struct/union)","type","fs32",60,false
"(unnamed class/struct/union)","type","afs_lock_type_t",0,false
"(unnamed class/struct/union)","type","sctp_stream_in[0]",8,false
"(unnamed class/struct/union)","type","sctp_stream_out[0]",8,false
"(unnamed class/struct/union)","type","ACE_TYPES",0,false
"(unnamed class/struct/union)","type","FILE_NAME_TYPE_FLAGS",8,false
"(unnamed class/struct/union)","type","ATTR_TYPE",0,false
"(unnamed class/struct/union)","type","ATTR_TYPE",20,false
"(unnamed class/struct/union)","type","ATTR_TYPE",128,false
"(unnamed class/struct/union)","type","map_files_info[0]",8,false
"(unnamed class/struct/union)","type","cgroup_filetype",0,false
"(unnamed class/struct/union)","type","nft_offload_dep_type",0,false
"(unnamed class/struct/union)","type","smc_lgr_type",17164,false
"(unnamed class/struct/union)","type","const tomoyo_path_info *",0,false
"(unnamed class/struct/union)","func","..(*)(..)",0,false
"(unnamed class/struct/union)","func","..(*)(..)",0,true
"(unnamed class/struct/union)","out","unsigned char *",0,false
"(unnamed class/struct/union)","out","const void *",0,false
"(unnamed class/struct/union)","out","unsigned long *",8,false
"(unnamed class/struct/union)","out","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","out","(unnamed class/struct/union)",24,false
"(unnamed class/struct/union)","out","args_out",0,false
"(unnamed class/struct/union)","out","fuse_write_out",40,false
"(unnamed class/struct/union)","in","void *",0,false
"(unnamed class/struct/union)","in","unsigned long *",0,false
"(unnamed class/struct/union)","in","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","in","(unnamed class/struct/union)",8,false
"(unnamed class/struct/union)","in","args_in",0,false
"(unnamed class/struct/union)","in","indirect_node",0,false
"(unnamed class/struct/union)","in","fuse_write_in",0,false
"(unnamed class/struct/union)","in","fuse_read_in",0,false
"(unnamed class/struct/union)","used","int",12,false
"(unnamed class/struct/union)","used","__u64",0,false
"(unnamed class/struct/union)","used","atomic_t",0,false
"(unnamed class/struct/union)","used","size_t",8,false
"(unnamed class/struct/union)","used","size_t",336,false
"(unnamed class/struct/union)","tv_usec","compat_s64",8,false
"(unnamed class/struct/union)","tv_sec","unsigned long",12,false
"(unnamed class/struct/union)","tv_sec","unsigned long",16,false
"(unnamed class/struct/union)","tv_sec","compat_s64",0,false
"(unnamed class/struct/union)","scratch","void *",8,false
"(unnamed class/struct/union)","scratch","unsigned long",0,false
"(unnamed class/struct/union)","scratch","MPI[11]",24,false
"(unnamed class/struct/union)","tv_nsec","unsigned long",16,false
"(unnamed class/struct/union)","tv_nsec","unsigned long",24,false
"(unnamed class/struct/union)","tv_nsec","compat_s64",8,false
"(unnamed class/struct/union)","i","unsigned long",8,false
"(unnamed class/struct/union)","i","int32",0,false
"(unnamed class/struct/union)","i","f2fs_inode",0,false
"(unnamed class/struct/union)","i","sctp_inithdr_host",204,false
"(unnamed class/struct/union)","node","__le32",0,false
"(unnamed class/struct/union)","node","__le32",8,false
"(unnamed class/struct/union)","node","rb_node",0,false
"(unnamed class/struct/union)","node","hlist_node",0,false
"(unnamed class/struct/union)","node","hlist_node[2]",0,false
"(unnamed class/struct/union)","node","assoc_array_node *",0,false
"(unnamed class/struct/union)","node","assoc_array_node *",8,false
"(unnamed class/struct/union)","lock","void *",0,false
"(unnamed class/struct/union)","lock","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","lock","int *",0,false
"(unnamed class/struct/union)","lock","srcu_struct *",0,false
"(unnamed class/struct/union)","lock","raw_spinlock_t *",0,false
"(unnamed class/struct/union)","lock","raw_spinlock *",0,false
"(unnamed class/struct/union)","lock","arch_spinlock_t",0,false
"(unnamed class/struct/union)","lock","arch_spinlock_t",8,false
"(unnamed class/struct/union)","lock","spinlock_t *",0,false
"(unnamed class/struct/union)","lock","spinlock *",0,false
"(unnamed class/struct/union)","lock","raw_spinlock_t",0,false
"(unnamed class/struct/union)","lock","mutex",0,false
"(unnamed class/struct/union)","lock","mutex",80,false
"(unnamed class/struct/union)","lock","mutex",88,false
"(unnamed class/struct/union)","lock","mutex",112,false
"(unnamed class/struct/union)","lock","mutex",128,false
"(unnamed class/struct/union)","lock","mutex",200,false
"(unnamed class/struct/union)","lock","spinlock_t",0,false
"(unnamed class/struct/union)","lock","spinlock_t",8,false
"(unnamed class/struct/union)","lock","spinlock_t",16,false
"(unnamed class/struct/union)","lock","spinlock_t",24,false
"(unnamed class/struct/union)","lock","spinlock_t",28,false
"(unnamed class/struct/union)","lock","spinlock_t",40,false
"(unnamed class/struct/union)","lock","spinlock_t",56,false
"(unnamed class/struct/union)","lock","spinlock_t",120,false
"(unnamed class/struct/union)","lock","spinlock_t",280,false
"(unnamed class/struct/union)","lock","seqcount_mutex_t",8,false
"(unnamed class/struct/union)","lock","rw_semaphore",0,false
"(unnamed class/struct/union)","lock","rw_semaphore",8,false
"(unnamed class/struct/union)","lock","dlm_lock_params",0,false
"(unnamed class/struct/union)","lock","dlm_lock_params32",0,false
"(unnamed class/struct/union)","lock","smb2_lock_element",0,false
"(unnamed class/struct/union)","lock","rq *",0,false
"(unnamed class/struct/union)","irq","int",8,false
"(unnamed class/struct/union)","irq","int",24,false
"(unnamed class/struct/union)","irq","unsigned int",0,false
"(unnamed class/struct/union)","irq","__u32",0,false
"(unnamed class/struct/union)","irq","pnp_irq",0,false
"(unnamed class/struct/union)","hdr","u8[6]",0,false
"(unnamed class/struct/union)","hdr","cmsghdr",0,false
"(unnamed class/struct/union)","hdr","efi_table_hdr_t",0,false
"(unnamed class/struct/union)","hdr","binder_object_header",0,false
"(unnamed class/struct/union)","hdr","iwarp_hdr",0,false
"(unnamed class/struct/union)","hdr","sms_msg_hdr",0,false
"(unnamed class/struct/union)","hdr","tb_xdp_header",0,false
"(unnamed class/struct/union)","hdr","recv_frame_hdr",0,false
"(unnamed class/struct/union)","hdr","virtio_net_hdr",0,false
"(unnamed class/struct/union)","hdr","autofs_packet_hdr",0,false
"(unnamed class/struct/union)","hdr","afs_xdr_dir_hdr",0,false
"(unnamed class/struct/union)","hdr","smb_hdr",0,false
"(unnamed class/struct/union)","hdr","fanotify_response_info_header",0,false
"(unnamed class/struct/union)","hdr","llc_snap_hdr",0,false
"(unnamed class/struct/union)","hdr","pppoe_hdr",0,false
"(unnamed class/struct/union)","hdr","smc_llc_hdr",0,false
"(unnamed class/struct/union)","hdr","ieee80211_hdr_3addr",0,false
"(unnamed class/struct/union)","hdr","ib_uverbs_flow_spec_hdr",0,false
"(unnamed class/struct/union)","nr","int",0,false
"(unnamed class/struct/union)","nr","int",64,false
"(unnamed class/struct/union)","nr","__u64",0,false
"(unnamed class/struct/union)","nr","__u8",1,false
"(unnamed class/struct/union)","wait","__u8",34,false
"(unnamed class/struct/union)","wait","crypto_wait",32,false
"(unnamed class/struct/union)","wait","crypto_wait",1200,false
"(unnamed class/struct/union)","wait","wait_queue_head_t",144,false
"(unnamed class/struct/union)","module","void *",0,false
"(unnamed class/struct/union)","module","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","module","ethtool_link_ext_substate_module",0,false
"(unnamed class/struct/union)","packed","vduse_vq_state_packed",0,false
"(unnamed class/struct/union)","packed","vdpa_vq_state_packed",0,false
"(unnamed class/struct/union)","packed","vring_virtqueue_packed",0,false
"(unnamed class/struct/union)","val","unsigned short",2,false
"(unnamed class/struct/union)","val","int",0,false
"(unnamed class/struct/union)","val","unsigned int",8,false
"(unnamed class/struct/union)","val","unsigned long",0,false
"(unnamed class/struct/union)","val","u8 *",0,false
"(unnamed class/struct/union)","val","int[2]",0,false
"(unnamed class/struct/union)","val","uid_t",0,false
"(unnamed class/struct/union)","val","gid_t",0,false
"(unnamed class/struct/union)","val","__le32",4,false
"(unnamed class/struct/union)","val","u32",0,false
"(unnamed class/struct/union)","val","u32",1,false
"(unnamed class/struct/union)","val","u32",2,false
"(unnamed class/struct/union)","val","u32",4,false
"(unnamed class/struct/union)","val","u32",8,false
"(unnamed class/struct/union)","val","u32",12,false
"(unnamed class/struct/union)","val","u8",4,false
"(unnamed class/struct/union)","val","u64",0,false
"(unnamed class/struct/union)","val","u64",8,false
"(unnamed class/struct/union)","val","__u32",0,false
"(unnamed class/struct/union)","val","s32",0,false
"(unnamed class/struct/union)","val","atomic_t",0,false
"(unnamed class/struct/union)","val","__u32[2]",0,false
"(unnamed class/struct/union)","val","projid_t",0,false
"(unnamed class/struct/union)","val","nft_data",0,false
"(unnamed class/struct/union)","sb","u32",0,false
"(unnamed class/struct/union)","sb","__u64",8,false
"(unnamed class/struct/union)","sb","super_block *",0,false
